#Creator: pendulumEventBuffer
#Creation time: Thu Mar 30 12:09:25 2023
#Time	Period	Transit time
#[s]	[s]	[s]
1881.248992	2.111321	0.492324
1882.305095	2.112423	0.493030
1883.361415	2.112221	0.493462
1884.417316	2.111901	0.493228
1885.473316	2.110180	0.493264
1886.527496	2.110910	0.494044
1887.584226	2.112498	0.494456
1888.639994	2.111752	0.495400
1889.695978	2.111851	0.496276
1890.751845	2.111811	0.496954
1891.807789	2.112295	0.497926
1892.864140	2.112016	0.499444
1893.919805	2.111464	0.500938
1894.975604	2.111842	0.501892
1896.031647	2.112123	0.502466
1897.087727	2.112117	0.503090
1898.143764	2.111739	0.503812
1899.199466	2.111828	0.504472
1900.255592	2.112132	0.505060
1901.311598	2.111736	0.505408
1902.367328	2.111810	0.505888
1903.423408	2.111931	0.506732
1904.479259	2.111820	0.507586
1905.535228	2.111769	0.508344
1906.591028	2.111745	0.508984
1907.646973	2.111777	0.509722
1908.702805	2.111771	0.510522
1909.758744	2.111754	0.511272
1910.814559	2.111753	0.512034
1911.870497	2.111783	0.512770
1912.926342	2.111816	0.513448
1913.982313	2.111721	0.514202
1915.038063	2.111646	0.515022
1916.093959	2.111824	0.515634
1917.149887	2.111821	0.516334
1918.205780	2.111757	0.517196
1919.261644	2.111777	0.517932
1920.317557	2.111700	0.518654
1921.373344	2.111958	0.519236
1922.429515	2.112030	0.520170
1923.485374	2.111815	0.521212
1924.541330	2.111697	0.521960
1925.597071	2.111407	0.522854
1926.652737	2.111472	0.523658
1927.708543	2.111751	0.524370
1928.764488	2.111824	0.525128
1929.820367	2.111903	0.525838
1930.876391	2.111899	0.526554
1931.932266	2.111986	0.527264
1932.988377	2.111813	0.528242
1934.044079	2.111685	0.528634
1935.100062	2.111817	0.529076
1936.155896	2.111567	0.530112
1937.211629	2.111700	0.530714
1938.267596	2.111922	0.531524
1939.323551	2.111810	0.532398
1940.379406	2.111811	0.532980
1941.435362	2.111825	0.533580
1942.491231	2.111796	0.534406
1943.547158	2.111848	0.535268
1944.603079	2.111925	0.536082
1945.659083	2.111758	0.536974
1946.714837	2.111718	0.537862
1947.770801	2.111774	0.538790
1948.826611	2.111758	0.539682
1949.882559	2.111770	0.540510
1950.938381	2.111871	0.541362
1951.994430	2.111909	0.542088
1953.050290	2.111742	0.542852
1954.106172	2.111676	0.543756
1955.161966	2.111702	0.544556
1956.217874	2.111685	0.545412
1957.273651	2.111770	0.546122
1958.329644	2.111918	0.546828
1959.385569	2.111924	0.547622
1960.441568	2.111786	0.548380
1961.497355	2.111671	0.549238
1962.553239	2.111683	0.550190
1963.609038	2.111706	0.550960
1964.664945	2.111718	0.551702
1965.720756	2.111716	0.552432
1966.776661	2.111706	0.553282
1967.832462	2.111777	0.554384
1968.888438	2.111843	0.555032
1969.944305	2.111914	0.555706
1971.000352	2.111831	0.556700
1972.056136	2.111523	0.557412
1973.111875	2.111553	0.557894
1974.167689	2.111879	0.558546
1975.223754	2.112014	0.559296
1976.279703	2.111909	0.560046
1977.335663	2.110811	0.561206
1978.390514	2.112965	0.562452
1979.448628	2.113204	0.564060
1980.503718	2.110605	0.565056
1981.559233	2.110866	0.565274
1982.614584	2.111086	0.565912
1983.670319	2.111566	0.566746
1984.726150	2.111904	0.567612
1985.782223	2.112027	0.568290
1986.838177	2.111543	0.569550
1987.893766	2.111601	0.571272
1988.949778	2.112183	0.573036
1990.005949	2.111855	0.573854
1991.061633	2.111648	0.573954
1992.117597	2.111308	0.574770
1993.172941	2.111586	0.575474
1994.229183	2.112065	0.576782
1995.285006	2.111916	0.578312
1996.341099	2.111951	0.579334
1997.396957	2.112013	0.579954
1998.453112	2.111932	0.580564
1999.508889	2.111617	0.581450
2000.564729	2.111518	0.582386
2001.620407	2.111704	0.583450
2002.676433	2.111736	0.584202
2003.732143	2.111684	0.584718
2004.788117	2.111849	0.585802
2005.843992	2.111790	0.587048
2006.899907	2.111630	0.587858
2007.955622	2.111579	0.588624
2009.011486	2.112106	0.588992
2010.067728	2.112469	0.589912
2011.123955	2.111707	0.592114
2012.179435	2.111166	0.594470
2013.235121	2.111388	0.593994
2014.290823	2.111585	0.592602
2015.346706	2.112036	0.593828
2016.402859	2.112129	0.595462
2017.458835	2.111346	0.596610
2018.514205	2.111387	0.597642
2019.570222	2.111772	0.599136
2020.625977	2.111784	0.600442
2021.682006	2.111924	0.600860
2022.737901	2.111764	0.601478
2023.793770	2.111593	0.602828
2024.849494	2.111900	0.603740
2025.905670	2.111935	0.605012
2026.961429	2.111891	0.606002
2028.017561	2.111994	0.606706
2029.073423	2.111855	0.608170
2030.129416	2.111209	0.609816
2031.184632	2.111069	0.610832
2032.240485	2.111678	0.611762
2033.296310	2.111586	0.612732
2034.352071	2.111479	0.613802
2035.407789	2.112125	0.614970
2036.464196	2.111984	0.616156
2037.519773	2.110986	0.617238
2038.575182	2.111591	0.617696
2039.631364	2.112641	0.618716
2040.687823	2.111762	0.620470
2041.743126	2.111322	0.621652
2042.799145	2.111750	0.622782
2043.854876	2.111796	0.624296
2044.910941	2.111758	0.625194
2045.966634	2.111819	0.625780
2047.022760	2.111865	0.627048
2048.078499	2.111775	0.628466
2049.134535	2.111856	0.629190
2050.190355	2.111750	0.629774
2051.246285	2.111413	0.631086
2052.301768	2.111771	0.631588
2053.358056	2.112145	0.632768
2054.413913	2.111530	0.634654
2055.469586	2.111411	0.635652
2056.525324	2.111310	0.636236
2057.580896	2.111235	0.637236
2058.636559	2.111843	0.638686
2059.692739	2.111869	0.639826
2060.748428	2.111582	0.641080
2061.804321	2.111697	0.642470
2062.860125	2.111932	0.643426
2063.916253	2.111884	0.645042
2064.972009	2.112155	0.646658
2066.028408	2.112160	0.647408
2067.084169	2.111416	0.648966
2068.139824	2.111383	0.650048
2069.195552	2.111914	0.650344
2070.251738	2.111879	0.651632
2071.307431	2.111426	0.652834
2072.363164	2.111713	0.653548
2073.419144	2.112054	0.654592
2074.475218	2.111814	0.656392
2075.530958	2.111948	0.657044
2076.587166	2.111188	0.658404
2077.642146	2.111111	0.660748
2078.698277	2.112000	0.661966
2079.754146	2.111877	0.663104
2080.810154	2.111540	0.664304
2081.865686	2.111450	0.665480
2082.921604	2.112608	0.666412
2083.978294	2.111835	0.667460
2085.033439	2.109914	0.668862
2086.088208	2.111812	0.669792
2087.145251	2.112501	0.671266
2088.200709	2.111539	0.673186
2089.256790	2.111765	0.674928
2090.312474	2.111678	0.676372
2091.368468	2.111341	0.677160
2092.423815	2.111565	0.678006
2093.480033	2.112005	0.679722
2094.535820	2.111864	0.681276
2095.591897	2.111610	0.682582
2096.647430	2.111710	0.684196
2097.703607	2.111572	0.686194
2098.759002	2.111737	0.687936
2099.815344	2.112135	0.689272
2100.871137	2.111113	0.690486
2101.926457	2.111444	0.690766
2102.982581	2.111925	0.691194
2104.038382	2.111790	0.691380
2105.094371	2.111898	0.691338
2106.150280	2.111814	0.692372
2107.206185	2.112078	0.693302
2108.262358	2.112113	0.695624
2109.318298	2.110980	0.698004
2110.373338	2.111113	0.698008
2111.429411	2.112849	0.697490
2112.486187	2.111940	0.699366
2113.541351	2.111630	0.701918
2114.597817	2.111862	0.705186
2115.653213	2.111767	0.708278
2116.709584	2.112353	0.709692
2117.765566	2.111307	0.709448
2118.820891	2.110424	0.706330
2119.875990	2.111399	0.705324
2120.932290	2.111939	0.706872
2121.987929	2.112272	0.708878
2123.044562	2.111434	0.712644
2124.099363	2.110857	0.715306
2125.155419	2.111574	0.717106
2126.210937	2.111631	0.718302
2127.267050	2.111906	0.719320
2128.322843	2.112060	0.720582
2129.379110	2.112308	0.722588
2130.435151	2.111848	0.724530
2131.490958	2.110704	0.727400
2132.545855	2.110578	0.730134
2133.601536	2.111378	0.731416
2134.657233	2.112474	0.733210
2135.714010	2.111794	0.737300
2136.769027	2.110735	0.739886
2137.824745	2.112279	0.739870
2138.881306	2.113080	0.740216
2139.937825	2.112296	0.741642
2140.993602	2.111904	0.742984
2142.049729	2.111217	0.745158
2143.104819	2.111977	0.746502
2144.161706	2.112154	0.748388
2145.216973	2.111599	0.751126
2146.273305	2.111171	0.754906
2147.328144	2.110438	0.758028
2148.383743	2.111422	0.758718
2149.439566	2.113453	0.758728
2150.497196	2.112441	0.761160
2151.552007	2.110053	0.763734
2152.607249	2.111166	0.765454
2153.663173	2.113030	0.766646
2154.720279	2.111966	0.769750
2155.775139	2.110457	0.772410
2156.830736	2.111001	0.773528
2157.886140	2.113404	0.774764
2158.944140	2.112347	0.781764
2159.998487	2.112587	0.787230
2161.056727	2.113558	0.793118
2162.112045	2.109635	0.796430
2163.166362	2.110600	0.795192
2164.222645	2.113636	0.795890
2165.279998	2.112864	0.800604
2166.335509	2.111558	0.804074
2167.391556	2.112215	0.805828
2168.447724	2.112906	0.806696
2169.504462	2.112097	0.810148
2170.559821	2.112001	0.811874
2171.616463	2.111852	0.811818
2172.671673	2.113901	0.811418
2173.730364	2.113425	0.819660
2174.785098	2.110942	0.823832
2175.841306	2.111131	0.826552
2176.896229	2.108340	0.828754
2177.949646	2.110613	0.825752
2179.006842	2.335355	0.824496
2180.285001	3.159711	1.271106
2182.166553	3.993648	1.733354
2184.278649	4.224076	1.735910
2186.390629	4.223059	1.738282
2188.501708	4.223734	1.740164
2190.614363	4.224786	1.742966
2192.726494	4.223719	1.745768
2194.838082	4.223266	1.748388
2196.949760	4.222956	1.752348
2199.061038	4.222709	1.754968
2201.172469	4.223013	1.757682
2203.284051	4.223413	1.759502
2205.395882	4.223798	1.761296
2207.507849	4.223535	1.765154
2209.619417	4.223585	1.767014
2211.731434	4.224129	1.767028
2213.843546	4.223210	1.767292
2215.954644	4.223280	1.768932
2218.066826	4.224980	1.774184
2220.179624	4.224783	1.779244
2222.291609	4.224016	1.781450
2224.403640	4.223485	1.780492
2226.515094	4.222691	1.781020
2228.626331	4.222725	1.784218
2230.737819	4.222957	1.786226
2232.849288	4.223129	1.787980
2234.960948	4.223212	1.788912
2237.072500	4.222936	1.791844
2239.183884	4.222876	1.797876
2241.295376	4.223694	1.804696
2243.407578	4.223346	1.812312
2245.518722	4.223047	1.816040
2247.630625	4.224307	1.814442
2249.743029	4.223165	1.815694
2251.853790	4.222209	1.820360
2253.965238	4.223403	1.822392
2256.077193	4.224167	1.823434
2258.189405	4.224978	1.825042
2260.302171	4.223737	1.827754
2262.413142	4.221647	1.833300
2264.523818	4.223192	1.838436
2266.636334	4.224729	1.842380
2268.748547	4.224137	1.845458
2270.860471	4.222894	1.852794
2272.971441	4.222966	1.857666
2275.083437	4.223887	1.856882
2277.195328	4.223075	1.857548
2279.306512	4.223640	1.859316
2281.418968	4.223616	1.864384
2283.530128	4.223162	1.870188
2285.642130	4.223515	1.876824
2287.753643	4.223102	1.879666
2289.865232	4.224184	1.879068
2291.977827	4.224199	1.880786
2294.089431	4.223395	1.881974
2296.201222	4.224026	1.884788
2298.313457	4.224418	1.891862
2300.425640	4.223206	1.900152
2302.536663	4.223851	1.905402
2304.649491	4.222140	1.910782
2306.758803	4.220760	1.912374
2308.870251	4.227782	1.909978
2310.986585	4.228081	1.916230
2313.098332	4.223290	1.929424
2315.209875	4.223680	1.939778
2317.322012	4.223895	1.948300
2319.433770	4.224229	1.955060
2321.546241	4.225342	1.959746
2323.659112	4.225841	1.967268
2325.772082	4.225856	1.976684
2327.884968	4.225908	1.986920
2329.997990	4.226977	1.997276
