#Creator: pendulumEventBuffer
#Creation time: Thu Mar 30 12:09:25 2023
#Time	Period	Transit time
#[s]	[s]	[s]
980.308919	2.112320	0.213534
981.365017	2.112283	0.213858
982.421202	2.112347	0.214168
983.477364	2.112329	0.214488
984.533531	2.112355	0.214862
985.589719	2.112548	0.215238
986.646079	2.112249	0.215486
987.701968	2.112046	0.215804
988.758125	2.112374	0.216074
989.814342	2.112294	0.216324
990.870419	2.112201	0.216714
991.926543	2.112385	0.216934
992.982804	2.112385	0.217180
994.038928	2.112295	0.217640
995.095099	2.112372	0.217934
996.151300	2.112268	0.218276
997.207367	2.112294	0.218614
998.263594	2.112457	0.218872
999.319824	2.112279	0.219188
1000.375873	2.112227	0.219494
1001.432051	2.112256	0.219862
1002.488129	2.112315	0.220102
1003.544366	2.112278	0.220352
1004.600407	2.112254	0.220726
1005.656620	2.112338	0.220996
1006.712745	2.112360	0.221266
1007.768980	2.112445	0.221580
1008.825190	2.112395	0.221920
1009.881375	2.112267	0.222278
1010.937457	2.112280	0.222614
1011.993655	2.112270	0.222858
1013.049727	2.112244	0.223242
1014.105899	2.112291	0.223650
1015.162018	2.112235	0.223920
1016.218134	2.112229	0.224280
1017.274247	2.112275	0.224570
1018.330409	2.112318	0.224866
1019.386565	2.112313	0.225166
1020.442722	2.112362	0.225472
1021.498927	2.112402	0.225846
1022.555124	2.112265	0.226144
1023.611192	2.112221	0.226452
1024.667345	2.112150	0.226798
1025.723342	2.112157	0.227040
1026.779502	2.112338	0.227384
1027.835680	2.112352	0.227832
1028.891854	2.112219	0.228136
1029.947899	2.112154	0.228402
1031.004008	2.112197	0.228708
1032.060096	2.112254	0.229016
1033.116262	2.112258	0.229352
1034.172354	2.112267	0.229664
1035.228529	2.112284	0.229994
1036.284638	2.112227	0.230336
1037.340756	2.112257	0.230636
1038.396895	2.112265	0.230946
1039.453021	2.112259	0.231250
1040.509154	2.112297	0.231588
1041.565318	2.112152	0.231932
1042.621306	2.112172	0.232296
1043.677490	2.112292	0.232656
1044.733598	2.112295	0.232972
1045.789785	2.112281	0.233298
1046.845879	2.112307	0.233634
1047.902092	2.112258	0.233976
1048.958137	2.112174	0.234330
1050.014266	2.112210	0.234652
1051.070347	2.112287	0.234974
1052.126553	2.112339	0.235382
1053.182686	2.112286	0.235728
1054.238839	2.112072	0.236062
1055.294758	2.112068	0.236416
1056.350907	2.112427	0.236706
1057.407185	2.112539	0.237098
1058.463446	2.112285	0.237412
1059.519470	2.112086	0.237708
1060.575532	2.112142	0.238148
1061.631612	2.112286	0.238500
1062.687818	2.112288	0.238756
1063.743900	2.112248	0.239088
1064.800066	2.112227	0.239448
1065.856127	2.112176	0.239818
1066.912242	2.112140	0.240244
1067.968267	2.112127	0.240586
1069.024369	2.112206	0.240942
1070.080473	2.112243	0.241298
1071.136612	2.112220	0.241644
1072.192693	2.112275	0.241982
1073.248887	2.112196	0.242338
1074.304889	2.112108	0.242738
1075.360995	2.112204	0.243150
1076.417093	2.112180	0.243550
1077.473175	2.112191	0.243866
1078.529284	2.112308	0.244112
1079.585483	2.112211	0.244506
1080.641495	2.112164	0.244938
1081.697647	2.112205	0.245246
1082.753700	2.112183	0.245584
1083.809830	2.112209	0.245956
1084.865909	2.112184	0.246334
1085.922014	2.112111	0.246708
1086.978020	2.112133	0.247124
1088.034147	2.112260	0.247470
1089.090280	2.112350	0.247796
1090.146497	2.112235	0.248202
1091.202515	2.112154	0.248570
1092.258651	2.112173	0.248918
1093.314688	2.112147	0.249300
1094.370798	2.112200	0.249660
1095.426888	2.112203	0.250036
1096.483001	2.112208	0.250406
1097.539096	2.112187	0.250740
1098.595188	2.112158	0.251116
1099.651254	2.112137	0.251448
1100.707325	2.112152	0.251818
1101.763406	2.112269	0.252196
1102.819594	2.112290	0.252592
1103.875696	2.112636	0.252936
1104.932230	2.111782	0.254068
1105.987478	2.111799	0.253944
1107.044029	2.112609	0.253442
1108.100087	2.112143	0.254378
1109.156172	2.111948	0.255004
1110.212035	2.111740	0.255398
1111.267912	2.112034	0.255672
1112.324069	2.112307	0.256054
1113.380219	2.112144	0.256246
1114.436213	2.112217	0.256542
1115.492436	2.112281	0.256940
1116.548494	2.112408	0.257308
1117.604844	2.112721	0.257816
1118.661215	2.112519	0.258450
1119.717363	2.111699	0.258942
1120.772914	2.111445	0.259272
1121.828808	2.112277	0.259324
1122.885191	2.112853	0.259594
1123.941661	2.112467	0.260358
1124.997658	2.111919	0.261100
1126.053580	2.111573	0.261692
1127.109231	2.111514	0.261722
1128.165094	2.112111	0.261984
1129.221342	2.112650	0.262444
1130.277744	2.112734	0.262776
1131.334076	2.112297	0.263412
1132.390041	2.111635	0.263914
1133.445711	2.111953	0.264066
1134.501994	2.112285	0.264340
1135.557996	2.112130	0.264776
1136.614124	2.112247	0.265056
1137.670243	2.112063	0.265494
1138.726187	2.112041	0.265866
1139.782284	2.112433	0.266036
1140.838620	2.112329	0.266376
1141.894613	2.111841	0.266982
1142.950461	2.111464	0.267590
1144.006077	2.111684	0.267950
1145.062145	2.112431	0.268054
1146.118508	2.112989	0.268148
1147.175134	2.112924	0.268740
1148.231432	2.112280	0.269428
1149.287414	2.111638	0.269808
1150.343070	2.111776	0.270104
1151.399190	2.112490	0.270424
1152.455560	2.112495	0.270848
1153.511685	2.111760	0.271334
1154.567320	2.111846	0.271456
1155.623531	2.112259	0.271546
1156.679579	2.112057	0.272130
1157.735588	2.111947	0.272696
1158.791526	2.111856	0.273092
1159.847444	2.112553	0.273200
1160.904079	2.112747	0.273366
1161.960191	2.111560	0.274002
1163.015639	2.111713	0.274438
1164.071904	2.112489	0.274704
1165.128128	2.112423	0.275324
1166.184327	2.112472	0.275850
1167.240600	2.112429	0.276096
1168.296756	2.111789	0.276444
1169.352389	2.111853	0.277114
1170.408609	2.112253	0.277474
1171.464642	2.111959	0.277696
1172.520568	2.112292	0.278176
1173.576934	2.112412	0.278648
1174.632980	2.111795	0.278888
1175.688729	2.111893	0.279570
1176.744873	2.112106	0.280186
1177.800835	2.111692	0.280126
1178.856565	2.111966	0.279970
1179.912801	2.112353	0.280438
1180.968918	2.111830	0.280676
1182.024631	2.111694	0.280938
1183.080612	2.111544	0.281924
1184.136175	2.111648	0.282502
1185.192260	2.112166	0.283072
1186.248341	2.112661	0.284058
1187.304921	2.112921	0.284130
1188.361262	2.112223	0.283624
1189.417144	2.111664	0.284040
1190.472926	2.111847	0.284356
1191.528991	2.111842	0.284966
1192.584768	2.111902	0.285500
1193.640893	2.112244	0.285770
1194.697012	2.112482	0.286088
1195.753375	2.112325	0.286350
1196.809337	2.112009	0.286858
1197.865384	2.112034	0.287448
1198.921371	2.112161	0.287714
1199.977545	2.112187	0.287962
1201.033558	2.112025	0.288464
1202.089570	2.112120	0.288864
1203.145678	2.112080	0.289216
1204.201650	2.111778	0.289512
1205.257456	2.111699	0.289872
1206.313349	2.111853	0.290414
1207.369309	2.112062	0.291010
1208.425411	2.112522	0.291338
1209.481831	2.112925	0.291506
1210.538336	2.112471	0.291800
1211.594302	2.112070	0.292388
1212.650406	2.112022	0.292920
1213.706324	2.111906	0.293424
1214.762312	2.111726	0.293912
1215.818050	2.111799	0.294124
1216.874111	2.112021	0.294446
1217.930071	2.112277	0.294714
1218.986388	2.112300	0.295188
1220.042371	2.111904	0.295978
1221.098292	2.111791	0.296420
1222.154162	2.111973	0.296636
1223.210265	2.112450	0.297246
1224.266612	2.112393	0.297924
1225.322658	2.111637	0.298476
1226.378249	2.111528	0.298890
1227.434186	2.111976	0.299180
1228.490225	2.112450	0.299614
1229.546636	2.112728	0.299916
1230.602953	2.112342	0.300578
1231.658978	2.111693	0.301488
1232.714646	2.111422	0.301936
1233.770400	2.111623	0.302200
1234.826269	2.112168	0.302510
1235.882568	2.112472	0.303060
1236.938741	2.112183	0.303622
1237.994751	2.112105	0.304390
1239.050846	2.112332	0.305092
1240.107083	2.111819	0.305578
1241.162665	2.111615	0.305766
1242.218698	2.112180	0.305556
1243.274845	2.111891	0.306186
1244.330589	2.111837	0.307170
1245.386682	2.112041	0.307576
1246.442630	2.111992	0.308016
1247.498674	2.112177	0.308624
1248.554807	2.112123	0.309130
1249.610797	2.111974	0.309530
1250.666781	2.112032	0.309882
1251.722829	2.112192	0.310518
1252.778973	2.112116	0.311166
1253.834945	2.111768	0.311302
1254.890741	2.111899	0.311274
1255.946844	2.112637	0.311704
1257.003378	2.112671	0.312228
1258.059515	2.112278	0.312722
1259.115656	2.112155	0.313292
1260.171670	2.111812	0.313728
1261.227468	2.111577	0.314292
1262.283247	2.112083	0.314758
1263.339551	2.112383	0.315146
1264.395630	2.112025	0.315780
1265.451576	2.111902	0.316340
1266.507532	2.111865	0.316756
1267.563441	2.110996	0.317154
1268.618528	2.112269	0.317292
1269.675710	2.113387	0.317544
1270.731915	2.111417	0.318442
1271.787127	2.111263	0.318662
1272.843178	2.112071	0.318572
1273.899198	2.112259	0.318884
1274.955437	2.112427	0.319622
1276.011625	2.112099	0.320626
1277.067536	2.112110	0.320972
1278.123735	2.112274	0.321110
1279.179810	2.111722	0.321420
1280.235457	2.111657	0.322006
1281.291467	2.112095	0.322514
1282.347552	2.111927	0.322756
1283.403394	2.112048	0.323160
1284.459600	2.112233	0.323772
1285.515627	2.112039	0.324162
1286.571639	2.111977	0.324582
1287.627604	2.112072	0.325180
1288.683711	2.112071	0.325502
1289.739675	2.112039	0.325834
1290.795750	2.112028	0.326356
1291.851703	2.112158	0.326886
1292.907908	2.112342	0.327672
1293.964045	2.111721	0.328130
1295.019629	2.111233	0.328394
1296.075278	2.112398	0.328868
1297.132027	2.112787	0.329602
1298.188065	2.112075	0.330174
1299.244102	2.112033	0.330736
1300.300098	2.111875	0.331180
1301.355977	2.111811	0.331182
1302.411909	2.112018	0.331494
1303.467995	2.112082	0.331934
1304.523991	2.111962	0.332438
1305.579957	2.111970	0.332970
1306.635961	2.111618	0.333246
1307.691575	2.112022	0.333442
1308.747983	2.112023	0.333974
1309.803598	2.111776	0.334516
1310.859759	2.112226	0.334970
1311.915824	2.112114	0.335596
1312.971873	2.112096	0.336042
1314.027920	2.112002	0.336380
1315.083875	2.112038	0.336850
1316.139958	2.112023	0.337300
1317.195898	2.112010	0.337752
1318.251968	2.112027	0.338248
1319.307925	2.111993	0.338710
1320.363961	2.112010	0.339166
1321.419935	2.112027	0.339618
1322.475988	2.112004	0.340080
1323.531939	2.111964	0.340618
1324.587952	2.111950	0.341076
1325.643889	2.111964	0.341490
1326.699916	2.111953	0.341924
1327.755842	2.111972	0.342336
1328.811888	2.111992	0.342856
1329.867834	2.112064	0.343404
1330.923952	2.112038	0.343928
1331.979872	2.111914	0.344356
1333.035866	2.111999	0.344768
1334.091871	2.112080	0.345310
1335.147946	2.112029	0.345788
1336.203900	2.112018	0.346188
1337.259964	2.112003	0.346712
1338.315903	2.111975	0.347278
1339.371939	2.111999	0.347774
1340.427902	2.112023	0.348244
1341.483962	2.111995	0.348708
1342.539897	2.111985	0.349102
1343.595947	2.112016	0.349490
1344.651913	2.112056	0.350026
1345.708003	2.112019	0.350582
1346.763932	2.111951	0.351016
1347.819954	2.111919	0.351400
1348.875851	2.111944	0.351910
1349.931898	2.112025	0.352492
1350.987876	2.111992	0.353004
1352.043890	2.111893	0.353456
1353.099769	2.112036	0.353786
1354.155926	2.111960	0.354224
1355.211729	2.111729	0.354850
1356.267655	2.111921	0.355354
1357.323650	2.112159	0.355812
1358.379814	2.112081	0.356344
1359.435731	2.111822	0.356822
1360.491636	2.112001	0.357220
1361.547732	2.112163	0.357900
1362.603799	2.111913	0.358450
1363.659645	2.111862	0.358794
1364.715661	2.111820	0.359374
1365.771465	2.112016	0.359730
1366.827677	2.112046	0.360258
1367.883511	2.111965	0.360954
1368.939642	2.112088	0.361436
1369.995599	2.111873	0.362098
1371.051515	2.111927	0.362710
1372.107526	2.112026	0.363024
1373.163541	2.111884	0.363558
1374.219410	2.111865	0.364280
1375.275406	2.111889	0.364808
1376.331299	2.111938	0.365358
1377.387344	2.111884	0.365996
1378.443183	2.111892	0.366486
1379.499236	2.112035	0.366884
1380.555218	2.111878	0.367492
1381.611114	2.111802	0.368184
1382.667020	2.111928	0.368792
1383.723042	2.111919	0.369300
1384.778939	2.111892	0.369826
1385.834934	2.111862	0.370364
1386.890801	2.112050	0.370838
1387.946984	2.111925	0.371388
1389.002726	2.111785	0.371940
1390.058769	2.111921	0.372618
1391.114647	2.111779	0.373262
1392.170548	2.111810	0.373708
1393.226457	2.111900	0.374174
1394.282448	2.112018	0.374748
1395.338475	2.112148	0.375302
1396.394596	2.112087	0.375916
1397.450562	2.112007	0.376520
1398.506603	2.111852	0.377114
1399.562414	2.111765	0.377740
1400.618368	2.111833	0.378316
1401.674247	2.111892	0.378770
1402.730260	2.112017	0.379156
1403.786264	2.111999	0.379772
1404.842259	2.111858	0.380310
1405.898122	2.112017	0.380568
1406.954276	2.111887	0.381288
1408.010009	2.111785	0.382178
1409.066061	2.111985	0.382782
1410.121994	2.112031	0.383292
1411.178092	2.111975	0.383884
1412.233969	2.111914	0.384434
1413.290006	2.111919	0.384888
1414.345888	2.111928	0.385476
1415.401934	2.111923	0.386060
1416.457811	2.111897	0.386546
1417.513831	2.111961	0.387054
1418.569772	2.111942	0.387608
1419.625773	2.111880	0.388142
1420.681652	2.111949	0.388664
1421.737722	2.111986	0.389220
1422.793638	2.111895	0.389792
1423.849617	2.111832	0.390310
1424.905470	2.111913	0.390872
1425.961530	2.111983	0.391412
1427.017453	2.111943	0.391878
1428.073473	2.111929	0.392486
1429.129382	2.111946	0.393192
1430.185419	2.111910	0.393706
1431.241292	2.111911	0.394152
1432.297330	2.111907	0.394760
1433.353199	2.111867	0.395290
1434.409197	2.111842	0.395766
1435.465041	2.111814	0.396330
1436.521011	2.111774	0.396830
1437.576815	2.111937	0.397258
1438.632948	2.111976	0.397932
1439.688791	2.111876	0.398634
1440.744824	2.111838	0.399112
1441.800629	2.111746	0.399502
1442.856570	2.111845	0.399980
1443.912474	2.111897	0.400708
1444.968467	2.111808	0.401262
1446.024282	2.113349	0.401480
1447.081816	2.112770	0.403148
1448.137052	2.110971	0.404652
1449.192787	2.111447	0.404730
1450.248499	2.111762	0.404686
1451.304549	2.112043	0.404786
1452.360542	2.111803	0.405396
1453.416352	2.111542	0.406032
1454.472084	2.112019	0.406576
1455.528371	2.112131	0.406746
1456.584215	2.111758	0.407250
1457.640129	2.111759	0.408306
1458.695974	2.111944	0.409108
1459.752073	2.112097	0.409898
1460.808071	2.111848	0.409894
1461.863921	2.111590	0.410238
1462.919661	2.111843	0.411430
1463.975764	2.111885	0.411924
1465.031546	2.111801	0.412320
1466.087565	2.112018	0.412966
1467.143564	2.111885	0.413596
1468.199450	2.111586	0.414224
1469.255150	2.111811	0.414832
1470.311261	2.111890	0.415390
1471.367040	2.111788	0.416104
1472.423049	2.112009	0.416818
1473.479049	2.112116	0.417242
1474.535165	2.111868	0.417710
1475.590917	2.111671	0.418362
1476.646836	2.111713	0.419096
1477.702630	2.111701	0.419604
1478.758537	2.111950	0.419958
1479.814580	2.112223	0.420696
1480.870760	2.111931	0.421432
1481.926511	2.111774	0.422078
1482.982534	2.111787	0.422776
1484.038298	2.111733	0.423364
1485.094267	2.111892	0.423946
1486.150190	2.111950	0.424476
1487.206217	2.111889	0.424982
1488.262079	2.111783	0.425550
1489.318000	2.111731	0.426304
1490.373810	2.111929	0.426944
1491.429929	2.112017	0.427362
1492.485827	2.111885	0.427890
1493.541814	2.111805	0.428596
1494.597632	2.111821	0.429316
1495.653635	2.111860	0.430038
1496.709492	2.111939	0.430672
1497.765574	2.111948	0.431216
1498.821440	2.111897	0.431852
1499.877471	2.111902	0.432534
1500.933342	2.111876	0.433040
1501.989347	2.111882	0.433618
1503.045224	2.111881	0.434408
1504.101228	2.111611	0.435076
1505.156835	2.111787	0.435862
1506.213015	2.112757	0.436474
1507.269592	2.111631	0.436752
1508.324646	2.111240	0.437236
1509.380832	2.112505	0.437560
1510.437151	2.112046	0.438058
1511.492878	2.111597	0.438908
1512.548748	2.111491	0.439412
1513.604369	2.111754	0.440158
1514.660502	2.112155	0.440912
1515.716524	2.111734	0.441348
1516.772236	2.111648	0.441864
1517.828172	2.111904	0.442404
1518.884140	2.111846	0.443140
1519.940018	2.111788	0.443720
1520.995928	2.111808	0.444072
1522.051826	2.111827	0.444576
1523.107755	2.111595	0.445722
1524.163421	2.111696	0.446398
1525.219451	2.112209	0.446674
1526.275630	2.113030	0.447264
1527.332481	2.111949	0.448310
1528.387579	2.111370	0.449438
1529.443851	2.112062	0.450126
1530.499641	2.111343	0.450562
1531.555194	2.111492	0.450996
1532.611133	2.111816	0.451718
1533.667010	2.111730	0.452416
1534.722863	2.111926	0.453030
1535.778936	2.111919	0.453496
1536.834782	2.111788	0.453968
1537.890724	2.111719	0.454648
1538.946501	2.112046	0.455474
1540.002770	2.112092	0.456224
1541.058593	2.111701	0.456862
1542.114471	2.111747	0.457450
1543.170340	2.112181	0.458076
1544.226652	2.112223	0.459120
1545.282563	2.111791	0.460202
1546.338443	2.111658	0.460546
1547.394221	2.111663	0.460882
1548.450106	2.111842	0.461488
1549.506063	2.111984	0.462026
1550.562090	2.111912	0.462708
1551.617975	2.111855	0.463222
1552.673945	2.111679	0.463854
1553.729654	2.111486	0.464880
1554.785431	2.111487	0.465510
1555.841141	2.112000	0.465938
1556.897431	2.112049	0.466766
1557.953190	2.112073	0.467468
1559.009504	2.111108	0.468680
1560.064298	2.110675	0.469648
1561.120179	2.112474	0.469094
1562.176772	2.113645	0.469184
1563.233824	2.111874	0.471152
1564.288646	2.110921	0.472636
1565.344745	2.111930	0.473270
1566.400576	2.111705	0.474292
1567.456450	2.111688	0.474820
1568.512264	2.111833	0.475488
1569.568283	2.111737	0.476342
1570.624001	2.111819	0.476654
1571.680102	2.111760	0.477704
1572.735761	2.111741	0.478438
1573.791843	2.111833	0.478986
1574.847594	2.111718	0.479996
1575.903561	2.111744	0.480670
1576.959338	2.111635	0.481256
1578.015196	2.111786	0.482256
1579.071124	2.111801	0.483108
1580.126997	2.112286	0.483794
1581.183410	2.112338	0.484616
1582.239335	2.111187	0.485182
1583.294597	2.111155	0.485694
1584.350490	2.111792	0.486120
1585.406389	2.112067	0.486954
1586.462557	2.111743	0.488186
1587.518132	2.111661	0.489188
1588.574218	2.111921	0.489896
1589.630053	2.111853	0.490406
1590.686071	2.111915	0.491274
1591.741968	2.111880	0.492132
1592.797951	2.111668	0.492630
1593.853636	2.111701	0.493512
1594.909652	2.111914	0.494432
1595.965550	2.112029	0.494952
1597.021681	2.111721	0.495270
1598.077271	2.111465	0.496002
1599.133146	2.111747	0.497252
1600.189018	2.111857	0.498124
1601.245003	2.111765	0.498754
1602.300783	2.111604	0.499354
1603.356607	2.111627	0.499910
1604.412410	2.111778	0.500588
1605.468385	2.111999	0.501262
1606.524409	2.112079	0.501746
1607.580464	2.111801	0.502420
1608.636210	2.111779	0.503304
1609.692243	2.111556	0.504194
1610.747766	2.111464	0.504992
1611.803707	2.111709	0.505802
1612.859475	2.111794	0.506314
1613.915501	2.111816	0.506974
1614.971291	2.111869	0.507846
1616.027370	2.111861	0.508440
1617.083152	2.111832	0.509216
1618.139202	2.111764	0.510196
1619.194916	2.111733	0.511100
1620.250935	2.111746	0.511950
1621.306662	2.111521	0.512824
1622.362456	2.111483	0.513828
1623.418145	2.111853	0.514514
1624.474309	2.112222	0.514846
1625.530367	2.112107	0.515306
1626.586416	2.111544	0.516416
1627.641911	2.111513	0.517362
1628.697929	2.111778	0.517802
1629.753689	2.111938	0.518742
1630.809867	2.111549	0.519806
1631.865238	2.111564	0.520384
1632.921431	2.112128	0.520910
1633.977366	2.111573	0.521932
1635.033004	2.111496	0.522564
1636.088862	2.111969	0.522696
1637.144973	2.111818	0.523434
1638.200680	2.111710	0.524404
1639.256683	2.111728	0.525226
1640.312408	2.111512	0.525624
1641.368195	2.111256	0.526350
1642.423664	2.111455	0.528088
1643.479650	2.112130	0.528852
1644.535794	2.112384	0.528908
1645.592034	2.111871	0.529964
1646.647665	2.111609	0.531102
1647.703643	2.111842	0.531962
1648.759507	2.111691	0.532090
1649.815334	2.111696	0.532624
1650.871203	2.111932	0.533710
1651.927266	2.111521	0.534536
1652.982724	2.111940	0.535356
1654.039206	2.112130	0.536560
1655.094854	2.111492	0.537216
1656.150698	2.111490	0.537484
1657.206344	2.111648	0.538592
1658.262346	2.111780	0.539908
1659.318124	2.111721	0.540552
1660.374067	2.111621	0.541034
1661.429745	2.111971	0.541830
1662.486038	2.111837	0.542728
1663.541582	2.111510	0.543732
1664.597548	2.111599	0.545136
1665.653181	2.111617	0.545822
1666.709165	2.111758	0.546730
1667.764939	2.111719	0.547954
1668.820884	2.111751	0.548256
1669.876690	2.111868	0.549036
1670.932752	2.111706	0.550020
1671.988396	2.111535	0.550976
1673.044287	2.111643	0.551498
1674.100039	2.112058	0.552094
1675.156345	2.111635	0.553566
1676.211674	2.111323	0.554320
1677.267668	2.112059	0.555176
1678.323733	2.111937	0.556178
1679.379605	2.111358	0.556926
1680.435091	2.111481	0.558278
1681.491086	2.111951	0.559268
1682.547042	2.112044	0.559440
1683.603130	2.111444	0.560344
1684.658486	2.111617	0.561700
1685.714747	2.111800	0.562902
1686.770286	2.111565	0.563796
1687.826312	2.111839	0.564388
1688.882125	2.112301	0.565438
1689.938613	2.111856	0.566890
1690.993981	2.111030	0.568078
1692.049643	2.111868	0.568746
1693.105849	2.112053	0.569202
1694.161696	2.111627	0.569968
1695.217476	2.111814	0.570848
1696.273510	2.111792	0.571804
1697.329268	2.111808	0.572588
1698.385318	2.111698	0.573452
1699.440966	2.111991	0.574456
1700.497309	2.111168	0.575714
1701.552134	2.111469	0.577576
1702.608778	2.112047	0.579724
1703.664181	2.111483	0.581478
1704.720261	2.112185	0.583118
1705.776366	2.111961	0.583676
1706.832222	2.111659	0.582580
1707.888025	2.111649	0.582190
1708.943871	2.111917	0.583526
1709.999942	2.111906	0.584608
1711.055777	2.110518	0.586234
1712.110460	2.110966	0.587792
1713.166743	2.112629	0.588914
1714.223089	2.111689	0.589166
1715.278432	2.110055	0.588608
1716.333144	2.111252	0.590056
1717.389684	2.111701	0.592952
1718.444845	2.111175	0.594690
1719.500859	2.111363	0.596046
1720.556208	2.111525	0.597888
1721.612384	2.112793	0.599068
1722.669001	2.113215	0.599242
1723.725599	2.112534	0.599554
1724.781535	2.111946	0.600514
1725.837545	2.110841	0.603670
1726.892376	2.110379	0.606500
1727.947924	2.111456	0.606212
1729.003832	2.112853	0.605352
1730.060777	2.112152	0.606962
1731.115984	2.110301	0.609484
1732.171078	2.110348	0.610236
1733.226332	2.111825	0.610648
1734.282903	2.112731	0.611294
1735.339063	2.112028	0.612614
1736.394931	2.111476	0.614550
1737.450539	2.112548	0.615034
1738.507479	2.112648	0.615290
1739.563187	2.112500	0.616730
1740.619979	2.111680	0.620722
1741.674867	2.110569	0.623854
1742.730548	2.111117	0.625424
1743.785984	2.111700	0.627232
1744.842248	2.111498	0.628892
1745.897482	2.110778	0.630028
1746.953026	2.111047	0.630328
1748.008529	2.111367	0.631238
1749.064393	2.112702	0.631702
1750.121231	2.114192	0.631914
1751.178585	2.112246	0.634410
1752.233477	2.109827	0.636830
1753.288412	2.110654	0.637572
1754.344131	2.111304	0.637426
1755.399716	2.111492	0.637088
1756.455623	2.112688	0.636630
1757.512404	2.112062	0.637804
1758.567685	2.111534	0.640430
1759.623938	2.111169	0.642644
1760.678854	2.111549	0.644484
1761.735487	2.112607	0.646382
1762.791461	2.112146	0.646674
1763.847633	2.112099	0.647654
1764.903560	2.112254	0.650324
1765.959887	2.111777	0.652942
1767.015337	2.112414	0.654102
1768.072301	2.112435	0.655990
1769.127772	2.110698	0.656732
1770.182999	2.109881	0.658302
1771.237653	2.109483	0.661098
1772.292482	2.112888	0.658448
1773.350541	2.113751	0.657042
1774.406233	2.110861	0.659634
1775.461402	2.110922	0.660944
1776.517155	2.111377	0.661526
1777.572779	2.112015	0.662406
1778.629170	2.111963	0.664012
1779.684742	2.111921	0.665340
1780.741091	2.111703	0.666946
1781.796445	2.111849	0.668378
1782.852940	2.111853	0.670196
1783.908298	2.111578	0.671860
1784.964518	2.111759	0.673400
1786.020057	2.112041	0.674646
1787.076559	2.111785	0.676474
1788.131842	2.111342	0.678340
1789.187901	2.111249	0.680158
1790.243091	2.111880	0.681818
1791.299781	2.112365	0.684250
1792.355456	2.112276	0.686040
1793.412057	2.111927	0.687982
1794.467383	2.111636	0.689590
1795.523693	2.111434	0.691242
1796.578817	2.112588	0.692346
1797.636281	2.112667	0.695258
1798.691484	2.111123	0.697648
1799.747404	2.111574	0.699112
1800.803058	2.112179	0.700612
1801.859583	2.111580	0.702914
1802.914638	2.111357	0.705384
1803.970940	2.111901	0.707400
1805.026539	2.112230	0.708446
1806.083170	2.111242	0.710608
1807.137781	2.112725	0.713062
1808.195895	2.110185	0.717690
1809.247966	2.314381	0.718260
1810.510276	3.165999	1.123304
1812.413965	4.014181	1.540946
1814.524457	4.222494	1.542282
1816.636459	4.224196	1.543350
1818.748653	4.223600	1.546070
1820.860059	4.222131	1.547410
1822.970784	4.222501	1.552508
1825.082560	4.224349	1.555736
1827.195133	4.224213	1.554654
1829.306773	4.223304	1.555822
1831.418437	4.223507	1.556686
1833.530280	4.223435	1.558012
1835.641872	4.223128	1.559724
1837.753408	4.223015	1.560664
1839.864887	4.223035	1.560978
1841.976443	4.223331	1.563106
1844.088218	4.223441	1.566096
1846.199884	4.223407	1.567552
1848.311625	4.223501	1.569038
1850.423385	4.223615	1.569802
1852.535240	4.223439	1.571336
1854.646824	4.222878	1.573596
1856.758118	4.223069	1.575032
1858.869893	4.223490	1.576086
1860.981608	4.223042	1.577604
1863.092935	4.223030	1.579354
1865.204638	4.223557	1.580416
1867.316492	4.223446	1.581672
1869.428084	4.223110	1.583188
1871.539602	4.223136	1.584776
1873.651220	4.223152	1.586604
1875.762754	4.222952	1.588596
1877.874172	4.223069	1.590052
1879.985823	4.223480	1.590918
1882.097652	4.223623	1.592380
1884.209446	4.223431	1.594092
1886.321083	4.222161	1.595918
1888.431607	4.222298	1.595494
1890.543381	4.224485	1.593626
1892.656092	4.224262	1.595064
1894.767643	4.223386	1.597654
1896.879478	4.223626	1.598576
1898.991269	4.222875	1.598242
1901.102353	4.222204	1.598330
1903.213473	4.222540	1.599858
1905.324893	4.223042	1.603242
1907.436515	4.223223	1.604746
1909.548116	4.222891	1.606640
1911.659406	4.223029	1.609616
1913.771145	4.223624	1.610398
1915.883030	4.223345	1.611884
1917.994490	4.223115	1.613692
1920.106145	4.223548	1.615290
1922.218038	4.223454	1.616948
1924.329599	4.223896	1.618462
1926.441934	4.224514	1.616924
1928.554113	4.223800	1.616914
1930.665734	4.222384	1.623460
1932.776497	4.222357	1.629530
1934.888091	4.223539	1.632458
1937.000036	4.222666	1.634960
1939.110757	4.222267	1.637490
1941.222303	4.223220	1.639694
1943.333977	4.222747	1.641854
1945.445050	4.222722	1.643324
1947.556699	4.223653	1.644666
1949.668703	4.223462	1.646810
1951.780161	4.223044	1.648614
1953.891747	4.223109	1.650178
1956.003270	4.223124	1.652192
1958.114871	4.222591	1.654454
1960.225861	4.222614	1.655638
1962.337485	4.223720	1.657090
1964.449581	4.223467	1.659406
1966.560952	4.222994	1.661476
1968.672575	4.223252	1.663406
1970.784204	4.223087	1.665292
1972.895662	4.223061	1.666904
1975.007265	4.223390	1.668650
1977.119052	4.223467	1.670720
1979.230732	4.223187	1.672744
1981.342239	4.223045	1.675006
1983.453777	4.223184	1.676970
1985.565423	4.223255	1.678626
1987.677032	4.223235	1.680232
1989.788658	4.223197	1.682064
